Day fraction since midnight on 	influent turbidity (NTU)	effluent turbidity (NTU)	water pump control (rpm)	coag pump control (rpm)	acid pump control (rpm)	carbon pump control (rpm)
0.5828008484	3.8064477444	1.7928694487	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5828587202	3.8064477444	1.7928694487	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5829165920	4.3138566017	1.8354828358	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5829744522	4.3138566017	1.8354828358	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5830323239	4.3138566017	1.8354828358	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5830901957	3.9249985218	1.9103927612	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5831480675	3.9249985218	1.9103927612	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5832059508	3.9249985218	1.9103927612	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5832638226	3.8299176693	1.9709270000	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5833216828	3.8299176693	1.9709270000	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5833795430	3.8299176693	1.9709270000	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5834374148	3.6872498989	1.9709270000	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5834952981	3.6038031578	1.9799785614	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5835531699	3.6038031578	1.9799785614	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5836110301	3.6038031578	1.9799785614	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5836689019	3.3493671417	2.0734045506	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5837267968	3.3493671417	2.0734045506	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5837846570	3.3493671417	2.0734045506	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5838425056	3.2533736229	2.2176241875	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5839003774	3.2533736229	2.2176241875	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5839582607	3.2533736229	2.2176241875	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5840161209	3.2313835621	2.2037603855	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5840739927	3.2313835621	2.2037603855	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5841318760	3.2313835621	2.2037603855	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5841897478	3.1424715519	2.2574613094	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5842476080	3.1424715519	2.2574613094	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5843055029	3.1424715519	2.2574613094	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5843633400	2.8695187569	2.4627811909	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5844212118	2.8695187569	2.4627811909	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5844790951	2.8695187569	2.4627811909	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5845369553	2.8708024025	2.3381736279	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5845948271	2.8708024025	2.3381736279	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5846526989	2.8708024025	2.3381736279	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5847105822	2.8482196331	2.3933079243	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5847684424	2.8482196331	2.3933079243	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5848263142	2.8482196331	2.3933079243	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5848841744	3.0689494610	2.4098367691	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5849420462	3.0689494610	2.4098367691	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5849999179	3.0689494610	2.4098367691	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5850577897	2.8301730156	2.4359474182	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5851156730	2.8301730156	2.4359474182	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5851735448	2.8301730156	2.4359474182	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5852314166	2.7321071625	2.4597535133	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5852892768	2.7321071625	2.4597535133	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5853471486	2.7321071625	2.4597535133	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5854050203	2.7705318928	2.4221763611	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5854628805	2.7705318928	2.4221763611	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5855207523	2.7705318928	2.4221763611	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5855786356	2.5928869247	2.3949298859	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5856364959	2.5928869247	2.3949298859	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5856943792	2.5928869247	2.3949298859	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5857522394	2.5791277885	2.4292638302	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5858100996	2.5791277885	2.4292638302	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5858679829	2.5791277885	2.4292638302	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5859258432	2.4750223160	2.5189647675	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5859837149	2.4750223160	2.5189647675	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5860415983	2.4750223160	2.5189647675	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5860994700	2.3181514740	2.4147250652	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5861573418	2.3181514740	2.4147250652	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5862152136	2.3181514740	2.4147250652	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5862730622	2.2545912266	2.4463973045	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5863309340	2.2545912266	2.4463973045	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5863888058	2.2545912266	2.4463973045	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5864466775	2.0630116463	2.5189676285	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5865045493	2.0630116463	2.5189676285	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5865624211	2.0630116463	2.5189676285	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5866203044	1.8782581091	2.4623661041	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5866781646	1.8782581091	2.4623661041	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5867360595	1.8782581091	2.4623661041	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5867938966	1.8303350210	4.0264697075	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5868517799	1.8303350210	4.0264697075	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5869096402	1.8303350210	4.0264697075	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5869675119	2.1014904976	7.1135334969	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5870253837	2.1014904976	7.1135334969	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5870832555	2.1014904976	7.1135334969	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5871411272	2.4289472103	7.7235651016	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5871989990	2.4289472103	7.7235651016	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5872568592	2.4289472103	7.7235651016	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5873147426	2.3369565010	7.8234357834	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5873726028	2.3369565010	7.8234357834	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5874304861	2.3369565010	7.8234357834	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5874883463	2.1015603542	8.4312582016	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5875462181	2.1015603542	8.4312582016	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5876040899	2.1015603542	8.4312582016	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5876619616	1.8914946318	8.1157255173	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5877198334	1.8914946318	8.1157255173	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5877777052	1.8914946318	8.1157255173	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5878355769	1.7800434828	7.2772698402	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5878934372	1.7800434828	7.2772698402	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5879513089	1.7800434828	7.2772698402	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5880091807	2.9808216095	6.9136023521	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5880670525	2.9808216095	6.9136023521	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5881249242	2.9808216095	6.9136023521	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5881827960	4.9347014427	6.4442930222	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5882406562	4.9347014427	6.4442930222	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5882985280	4.9347014427	6.4442930222	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5883563998	5.7908334732	6.6228485107	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5884142715	5.7908334732	6.6228485107	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5884721549	5.7908334732	6.6228485107	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5885300151	5.4299740791	5.9781279564	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5885878869	5.4299740791	5.9781279564	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5886457586	5.4299740791	5.9781279564	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5887036420	4.8387589455	5.6993694305	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5887614906	4.8387589455	5.6993694305	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5888193624	4.8387589455	5.6993694305	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5888772341	4.3695917130	5.2635231018	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5889351059	4.3695917130	5.2635231018	34.3131428571	0.0878843931	1.4060115607	0.7030057803
